Wall time,Step,Value
1652915322.5093896,26605,-0.5852001905441284
1652915492.846509,26642,0.018894430249929428
1652915891.8036315,26738,2.5390384197235107
1652915920.7459066,26743,2.4623286724090576
1652916290.3204699,26830,0.9968919157981873
1652916435.1631453,26863,1.9146236181259155
1652917656.8607497,27147,1.2121816873550415
1652917814.6262538,27184,2.6806609630584717
1652918193.7599638,27274,4.98302698135376
1652918387.732815,27322,4.641872882843018
1652918432.8161356,27332,4.711320877075195
1652918554.957826,27362,5.849754810333252
1652918616.0278442,27377,5.861633777618408
1652918973.3320076,27460,1.7380110025405884
1652919095.7273571,27490,2.0851669311523438
1652919636.1385005,27614,1.1091464757919312
1652919890.0646727,27673,1.467247486114502
1652920362.328688,27784,1.8720862865447998
1652920455.6299884,27805,1.7048728466033936
1652920571.3322625,27833,2.8720624446868896
1652920760.9829645,27876,1.547308325767517
1652920915.574382,27912,1.6718827486038208
1652921611.7810502,28076,3.6144590377807617
1652921650.2648478,28084,3.5325660705566406
1652921717.667636,28101,3.2445015907287598
1652922032.5019798,28175,1.8270171880722046
1652922485.6148868,28284,3.683419704437256
1652922803.6908298,28359,4.453762054443359
1652922858.2337863,28372,5.3510308265686035
1652922893.5682209,28379,4.3706159591674805
1652923119.0557487,28433,5.554908752441406
1652923385.7807393,28496,3.2617502212524414
1652923756.1575785,28583,1.916832685470581
1652924215.806216,28694,2.4881832599639893
1652924402.0754318,28736,0.9246352910995483
1652924614.2665002,28786,1.5292772054672241
1652924729.908835,28814,2.0763654708862305
1652925060.9339147,28893,2.3183047771453857
1652925234.6091008,28935,1.8166059255599976
1652925357.0646658,28965,3.726921558380127
1652925488.8050804,28998,3.6282691955566406
1652925597.9136233,29024,3.9619264602661133
1652925787.5485566,29071,3.038560390472412
1652926060.8185613,29136,2.968090534210205
1652926797.2922394,29317,4.349215030670166
1652927057.9973235,29378,2.7584097385406494
1652927342.2026746,29446,2.495262384414673
1652928319.2312236,29678,2.443270206451416
1652928534.579837,29729,2.8430140018463135
1652928679.1904132,29762,3.210228204727173
1652928946.5014853,29825,1.571577787399292
1652929300.0372005,29911,5.207798957824707
1652929361.2052162,29926,5.445736885070801
1652929525.7754424,29961,4.852736949920654
1652929645.1790102,29990,4.979498863220215
1652930101.1816268,30064,1.7025035619735718
1652930152.618747,30076,0.7288288474082947
1652930441.9576333,30142,0.7581878304481506
1652930789.4391437,30222,0.1779254972934723
1652931098.333366,30294,0.5283636450767517
1652931258.9439673,30332,0.901240348815918
1652931571.3065429,30405,1.2524242401123047
1652932100.3640938,30525,0.729035496711731
1652932200.18835,30548,0.847714900970459
1652932605.385259,30646,3.5608513355255127
1652932767.4678118,30684,3.746823310852051
1652932947.4750519,30728,3.1172451972961426
1652933050.1860511,30752,2.5330207347869873
1652933281.863997,30804,2.917630195617676
1652934240.235481,31038,3.5771193504333496
1652934371.7849774,31071,4.9539875984191895
1652934404.037747,31077,4.5294508934021
1652934620.2651694,31128,3.412778615951538
1652934668.4655557,31139,3.0928688049316406
1652934858.1278574,31182,1.924023151397705
1652934957.6755252,31205,2.399641752243042
1652935298.807968,31287,3.0862762928009033
1652935340.4758732,31296,2.5645382404327393
1652935732.5797327,31390,1.923986792564392
1652936411.5475981,31553,4.286923408508301
1652936685.914289,31618,1.9901260137557983
1652936837.1302872,31653,1.7120925188064575
1652937392.2608485,31789,4.656764507293701
1652937437.2747543,31799,3.6106786727905273
1652937813.6697857,31892,3.576603412628174
1652937871.924934,31906,3.6869874000549316
1652938714.5175896,32112,4.084202289581299
1652938872.1911788,32145,3.523611068725586
1652938997.3093553,32176,1.8940913677215576
1652939132.2515604,32210,3.198474168777466
1652939299.3675756,32250,5.072183609008789
1652939456.9669154,32287,3.4213151931762695
1652939968.0644193,32410,2.1037275791168213
1652940270.803834,32480,2.27774715423584
1652940409.6021407,32515,4.2404985427856445
1652941049.5060003,32670,2.5391013622283936
1652941110.5120623,32685,3.465897560119629
1652941506.1330624,32784,6.525783538818359
1652941952.8432665,32895,6.795526504516602
1652943368.1379418,33239,5.319530487060547
1652943577.0811727,33292,6.244107246398926
1652943789.3414617,33346,6.3457255363464355
1652943895.4224422,33371,4.076671600341797
1652945204.4168093,33694,11.451281547546387
1652945390.6376503,33740,12.324661254882812
1652945596.4108665,33788,2.630268096923828
1652945657.4613938,33803,2.3912665843963623
1652945747.452816,33827,4.734955310821533
1652946116.6793902,33918,4.935693264007568
1652946319.285302,33969,4.395031929016113
1652946425.320288,33994,3.856484889984131
1652947010.1692343,34140,3.981743574142456
1652947260.8829298,34202,3.064432382583618
1652947450.620964,34249,3.288151502609253
1652947726.995602,34315,3.0157086849212646
1652948141.9318006,34412,1.0522255897521973
1652948434.51453,34487,6.806035995483398
1652948569.4222066,34521,9.18845272064209
1652948680.2308688,34547,8.79208755493164
1652949490.5628154,34747,4.876213073730469
1652949606.25077,34775,5.270744323730469
1652949796.1079743,34822,3.8769032955169678
1652950490.4320123,34990,2.1587517261505127
1652950753.947421,35056,3.710792303085327
1652951069.1880174,35134,3.9607388973236084
1652951175.2730153,35159,3.4419620037078857
1652951899.0201418,35344,10.192575454711914
1652952001.7351947,35368,10.176434516906738
1652952165.6394694,35411,8.404134750366211
1652953140.124588,35661,9.48471450805664
1652953522.468404,35756,7.964858055114746
1652954252.1367404,35943,8.758978843688965
1652954579.793451,36025,5.301055431365967
1652955068.3440228,36149,8.604850769042969
1652955264.1065178,36198,8.38489055633545
1652955415.4992914,36237,7.543969631195068
1652956861.924591,36607,13.8284273147583
1652956938.9695628,36627,13.094018936157227
1652957035.4649365,36653,17.30813980102539
1652957362.9765508,36735,8.219207763671875
1652957517.319068,36775,9.001126289367676
1652957922.2522624,36877,10.30501651763916
1652958227.7465641,36956,8.256659507751465
1652958831.81682,37112,13.681416511535645
1652958890.226559,37126,12.335599899291992
1652959243.6845381,37216,8.5997953414917
1652959314.4735825,37234,8.013764381408691
1652959594.405545,37305,10.206615447998047
1652960346.7457297,37495,8.078225135803223
1652960912.1439583,37647,20.52911376953125
1652961326.902765,37752,10.796819686889648
1652961497.885083,37793,5.181396484375
1652962295.0866666,37996,11.51048469543457
1652962642.000438,38088,17.582284927368164
1652962911.9225256,38156,9.902305603027344
1652963063.074557,38195,8.09585952758789
1652963435.8659015,38291,7.706894874572754
1652963776.5382242,38381,13.798685073852539
1652964160.2688303,38480,9.711114883422852
1652964423.735979,38542,6.319319725036621
1652964696.828021,38611,9.212063789367676
1652964790.6783605,38636,10.447164535522461
1652964970.6235085,38684,11.604401588439941
1652965777.749919,38899,11.553434371948242
1652965838.7830448,38914,11.95456600189209
1652966722.7547712,39145,13.09862232208252
1652966870.6705637,39183,13.859397888183594
1652966941.3199232,39201,11.165504455566406
1652967504.2761605,39348,13.476447105407715
1652967687.407162,39397,17.314346313476562
1652967754.8633387,39414,12.834964752197266
1652967786.935105,39420,12.154773712158203
1652967883.4836092,39446,10.307263374328613
1652968172.6724143,39520,12.212211608886719
1652968352.7883744,39568,12.506951332092285
1652970299.0870752,40030,14.07229232788086
1652970539.9776974,40093,11.328829765319824
1652971667.6706378,40388,20.517501831054688
1652972085.1874292,40498,13.445233345031738
1652972194.8177433,40528,19.04755401611328
1652972391.2278621,40581,20.414016723632812
1652973017.9873822,40744,11.354591369628906
1652973458.1961882,40861,14.744752883911133
1652974094.8539062,41031,17.6715087890625
1652976434.8734195,41647,16.728668212890625
1652977157.2424822,41844,31.584522247314453
1652978112.4687204,42097,13.226771354675293
1652978559.018642,42216,23.486846923828125
1652979293.27457,42408,20.152244567871094
1652979383.147409,42432,20.271379470825195
1652980333.8980567,42688,16.564268112182617
1652980423.8305907,42712,16.50568389892578
1652980501.048106,42732,15.456156730651855
1652980687.935138,42782,16.8819637298584
1652980806.688837,42811,12.695143699645996
1652980944.7867112,42846,11.99344253540039
1652981047.6058838,42874,14.319988250732422
1652981153.5940146,42903,18.41642951965332
1652981407.429761,42974,29.975305557250977
1652983328.1651058,43500,14.051002502441406
1652983865.1508298,43647,26.292312622070312
1652984292.3769073,43760,16.49086570739746
1652984611.3327696,43847,21.160676956176758
1652984865.1138167,43914,21.181591033935547
1652985270.2627666,44019,11.875669479370117
1652986399.2711504,44326,15.47897720336914
1652987285.453413,44566,26.784542083740234
1652987622.543071,44659,36.22929382324219
1652987722.191152,44686,33.55615234375
1652988677.2700722,44947,28.103302001953125
1652989300.519574,45117,23.10993194580078
1652990937.3145244,45566,41.01231384277344
1652991072.2196274,45604,42.39912033081055
1652991683.658276,45770,20.67704200744629
1652992155.9080064,45901,33.89907455444336
1652992483.4186816,45991,45.2700080871582
1652993264.0474124,46210,34.31623077392578
1652993463.2763085,46264,22.36412239074707
1652994508.1534476,46553,28.63219451904297
1652994928.6927803,46668,27.378385543823242
1652995587.5252023,46849,22.076841354370117
1652996207.5273702,47022,31.469135284423828
1652996917.1999373,47219,35.24685287475586
1652997348.665356,47337,23.75806999206543
1652997961.9701836,47508,45.898746490478516
1652998796.669775,47740,28.66389274597168
1652999320.3463647,47887,51.4188232421875
1653000464.106103,48207,50.09306716918945
1653000795.0412097,48298,32.433162689208984
1653002219.0629354,48693,48.24491882324219
1653003179.8608072,48964,52.66143798828125
1653003584.4878588,49078,43.50324630737305
1653003854.4049904,49154,33.62798309326172
1653003963.5821872,49184,38.0601806640625
1653004458.4504824,49322,52.77226257324219
1653004541.8258753,49344,46.13312911987305
1653004683.9863875,49384,30.491012573242188
1653006069.5114057,49767,29.256088256835938
1653007070.859431,50001,42.12043762207031
1653007202.7462702,50038,41.281490325927734
1653007418.0818279,50097,24.616226196289062
1653007936.689488,50238,18.891584396362305
1653008039.8349116,50266,17.534408569335938
1653008345.3897448,50349,19.43379783630371
1653009036.3712425,50540,28.56977653503418
1653009444.4623842,50651,18.239389419555664
1653010220.1485045,50864,22.99770164489746
1653011345.6804082,51174,21.940385818481445
1653011985.2482426,51349,19.48213768005371
1653012393.1212616,51460,17.901273727416992
1653012714.7611656,51548,22.575387954711914
1653013541.2093234,51773,20.43023681640625
1653013772.3969364,51837,21.6228084564209
1653015255.9411235,52246,22.899606704711914
1653015724.9157782,52376,26.09391212463379
1653015824.8271132,52403,22.616207122802734
1653017919.428491,52978,25.065900802612305
1653018025.406507,53007,22.263174057006836
1653018337.0916355,53092,19.5537109375
1653019115.158244,53306,21.405420303344727
1653019361.1475072,53374,28.549962997436523
1653020280.687404,53628,21.75664520263672
1653020531.341255,53698,26.348155975341797
1653020650.24032,53731,28.33812141418457
1653022095.0349166,54128,23.3291072845459
1653022313.5601103,54188,23.117464065551758
1653022426.182265,54219,22.583364486694336
1653023429.3678854,54495,21.809349060058594
1653023806.260714,54600,31.784076690673828
1653024025.314622,54660,30.84050750732422
1653025015.5061662,54932,24.920066833496094
1653025330.5666428,55018,21.137502670288086
1653025539.6671212,55075,21.818845748901367
1653025745.256138,55131,17.520092010498047
1653027086.9043794,55500,21.130029678344727
1653028961.3583422,56015,18.074474334716797
1653029543.2576053,56176,27.721508026123047
1653030655.616242,56482,20.200326919555664
1653031343.2745206,56672,26.08175277709961
1653032134.718803,56890,29.2053165435791
1653032834.72772,57084,26.185270309448242
1653033027.3612077,57136,24.490806579589844
1653033448.5567732,57251,20.57459831237793
1653034239.3542006,57469,21.59354591369629
1653034364.7099004,57504,26.20917510986328
1653034496.5952337,57541,28.94083595275879
1653035561.4595988,57832,23.666492462158203
1653037371.4564645,58331,24.968339920043945
1653037930.5298748,58485,24.218725204467773
1653038425.5139165,58619,16.43189811706543
1653038975.359788,58770,29.46660804748535
1653039052.3955848,58790,27.079896926879883
1653039296.3044796,58858,21.959110260009766
1653039633.471085,58951,26.583175659179688
1653040668.6283114,59233,23.330955505371094
1653041070.2020752,59342,17.14744758605957
1653041160.071937,59366,16.07955551147461
1653041812.6104653,59545,18.08355712890625
1653042224.583453,59657,18.32973289489746
1653042343.5708694,59690,24.052886962890625
1653043266.9007144,59945,23.73566246032715
1653043774.2232819,60045,23.785860061645508
1653043902.7792563,60081,28.32468605041504
1653044160.080411,60153,38.01212692260742
1653044536.237477,60258,30.80723762512207
1653044667.9420755,60295,31.205307006835938
1653044793.2975588,60330,34.62318801879883
1653044893.048854,60357,29.97810173034668
1653045337.2681258,60479,24.19370460510254
1653045539.6437051,60534,28.242536544799805
1653045890.4344954,60631,27.72104263305664
1653046015.8183584,60666,26.167383193969727
1653046144.3189251,60702,24.161338806152344
1653046256.8266716,60733,30.041675567626953
1653046494.6548388,60799,31.18465805053711
1653046835.5939417,60893,27.67416763305664
1653046925.8777163,60917,25.200708389282227
1653047610.9238799,61106,32.5124397277832
1653048304.1229916,61296,33.14616012573242
1653048526.4840677,61357,33.0693359375
1653048847.802609,61445,21.577795028686523
1653050352.7316377,61865,33.29608917236328
1653051326.7412462,62136,35.0599250793457
1653051439.1878998,62167,31.168874740600586
1653051561.4731085,62201,26.441944122314453
1653052230.1660144,62385,23.92212677001953
1653053041.131731,62609,33.34380340576172
1653053645.0717049,62777,30.866708755493164
1653054455.0332284,63001,23.693130493164062
1653054885.741568,63119,24.044963836669922
1653055438.1187646,63271,27.579010009765625
1653055875.109791,63391,19.844316482543945
1653056486.5404637,63557,22.880537033081055
1653056663.3678632,63604,18.519567489624023
1653056987.9920285,63693,21.187294006347656
1653057810.1735313,63921,23.513778686523438
1653058452.6273093,64097,24.087064743041992
1653058777.629205,64186,24.280458450317383
1653058999.198368,64247,24.689746856689453
1653059102.1919427,64275,25.90858268737793
1653060049.2710888,64534,27.225833892822266
1653061089.8090146,64818,22.40452003479004
1653061192.4260602,64846,18.08237648010254
1653062101.710169,65097,33.56222152709961
1653063570.2817695,65504,25.573881149291992
1653063951.7692683,65609,32.91702651977539
1653064169.0522532,65668,30.012557983398438
