Wall time,Step,Value
1653950645.8582172,20660,-2.4075114727020264
1653951299.625536,20761,-2.484560489654541
1653951742.1786675,20830,-2.434870958328247
1653951964.5457056,20865,-2.5157434940338135
1653952210.0668855,20903,-2.558483362197876
1653952292.8696907,20916,-2.5516135692596436
1653952345.9696681,20924,-2.578465223312378
1653953727.8105404,21136,-2.4502816200256348
1653953814.0972967,21150,-2.416220188140869
1653954352.010275,21232,-2.4019973278045654
1653954405.2173195,21240,-2.459057331085205
1653954435.1459694,21245,-2.4488422870635986
1653954631.4327927,21276,-2.470590829849243
1653955150.426731,21359,-2.3126578330993652
1653955913.2549393,21477,-2.578718423843384
1653956451.0098045,21559,-2.4823355674743652
1653956503.985353,21567,-2.442335605621338
1653956669.7128258,21593,-2.5224523544311523
1653957373.519706,21701,-2.482789993286133
1653957506.129898,21721,-2.4296646118164062
1653957970.8315399,21793,-2.472074508666992
1653958451.918025,21866,-2.396252393722534
1653958672.0235727,21900,-2.4187428951263428
1653959519.090236,22031,-2.4985709190368652
1653960241.9671283,22141,-2.4064433574676514
1653960855.9618587,22234,-2.552983045578003
1653961657.981202,22359,-2.4546239376068115
1653961953.1543653,22404,-2.4758636951446533
1653962388.8987722,22471,-2.4618401527404785
1653962770.9392645,22530,-2.4681224822998047
1653962797.6116905,22534,-2.4851479530334473
1653963335.936828,22616,-2.466186761856079
1653964417.967695,22782,-2.559525966644287
1653965023.4863796,22876,-2.3686306476593018
1653965156.5954971,22896,-2.428630828857422
1653966174.6676679,23054,-2.448791742324829
1653966360.1352494,23082,-2.4087915420532227
1653966470.7292347,23099,-2.376746892929077
1653966637.4527547,23125,-2.4270236492156982
1653966796.7419324,23149,-2.440882921218872
1653967012.3845065,23182,-2.403932571411133
1653967068.9043407,23191,-2.416919231414795
1653967928.2572682,23322,-2.477324962615967
1653968565.33416,23418,-2.5399999618530273
1653968898.1033015,23470,-2.449291944503784
1653968954.5204844,23479,-2.4323737621307373
1653969113.6417482,23503,-2.402373790740967
1653969445.1007938,23555,-2.4306468963623047
1653970112.6391706,23656,-2.5032055377960205
1653970865.7152307,23771,-2.5562310218811035
1653970918.7830317,23779,-2.5462310314178467
1653971024.9609146,23795,-2.5462310314178467
1653971430.155525,23857,-2.5959532260894775
1653972543.2343652,24028,-2.5488696098327637
1653972622.6662092,24040,-2.518869638442993
1653973110.9641995,24115,-2.519498348236084
